,cost time,FPS,1,2,3,4,5,coordinate,len
1188.png,0.007597923278808594,131,car,person,,,,"[[848, 488, 1047, 645], [686, 566, 904, 958]]",2
1189.png,0.007720232009887695,129,car,person,,,,"[[840, 509, 1065, 634], [695, 559, 916, 970]]",2
1190.png,0.0075871944427490234,131,car,person,,,,"[[845, 505, 1065, 630], [699, 547, 916, 979]]",2
1191.png,0.007501840591430664,133,person,,,,,"[[707, 541, 922, 985]]",1
1192.png,0.00782322883605957,127,car,person,,,,"[[861, 492, 1063, 628], [721, 552, 926, 986]]",2
1193.png,0.007885932922363281,126,car,person,person,,,"[[845, 487, 1057, 625], [709, 559, 925, 987], [949, 41, 1864, 1030]]",3
1194.png,0.007889747619628906,126,car,person,person,,,"[[847, 485, 1053, 625], [693, 563, 922, 981], [958, 42, 1859, 1033]]",3
1195.png,0.007603645324707031,131,car,person,person,,,"[[836, 473, 1052, 624], [677, 566, 923, 969], [976, 59, 1867, 1018]]",3
1196.png,0.0074999332427978516,133,person,,,,,"[[670, 520, 902, 954]]",1
1197.png,0.007517576217651367,133,person,,,,,"[[675, 524, 887, 934]]",1
1198.png,0.007532358169555664,132,person,person,,,,"[[670, 519, 882, 952], [996, 51, 1825, 1023]]",2
1199.png,0.016475200653076172,60,car,person,,,,"[[857, 430, 1038, 602], [667, 534, 902, 998]]",2
1200.png,0.0077359676361083984,129,car,person,,,,"[[862, 429, 1037, 605], [682, 541, 900, 994]]",2
1201.png,0.007636070251464844,130,car,person,,,,"[[858, 434, 1051, 610], [687, 547, 914, 996]]",2
1202.png,0.007884740829467773,126,car,person,,,,"[[870, 434, 1054, 613], [697, 554, 909, 980]]",2
1203.png,0.007771492004394531,128,car,person,,,,"[[873, 437, 1067, 618], [699, 555, 910, 972]]",2
1204.png,0.0076258182525634766,131,car,person,,,,"[[864, 442, 1071, 622], [697, 547, 909, 978]]",2
1205.png,0.007661104202270508,130,car,person,,,,"[[868, 449, 1065, 620], [699, 541, 909, 977]]",2
1206.png,0.007902383804321289,126,car,person,,,,"[[850, 458, 1068, 620], [707, 533, 909, 992]]",2
1207.png,0.007692098617553711,130,car,person,,,,"[[847, 459, 1078, 617], [715, 537, 914, 992]]",2
1208.png,0.007681608200073242,130,car,person,,,,"[[841, 463, 1085, 616], [712, 538, 919, 993]]",2
1209.png,0.007693290710449219,129,car,person,,,,"[[833, 461, 1088, 623], [706, 552, 917, 987]]",2
1210.png,0.007620334625244141,131,car,person,,,,"[[833, 461, 1088, 623], [706, 552, 917, 987]]",2
1211.png,0.0076639652252197266,130,car,person,,,,"[[827, 459, 1089, 626], [695, 556, 911, 982]]",2
1212.png,0.007745265960693359,129,car,person,,,,"[[834, 459, 1095, 639], [675, 554, 908, 978]]",2
1213.png,0.007761240005493164,128,car,person,,,,"[[816, 466, 1091, 638], [670, 544, 893, 979]]",2
1214.png,0.007907390594482422,126,car,person,person,,,"[[815, 474, 1090, 637], [648, 519, 896, 956], [1380, 81, 1919, 991]]",3
1215.png,0.00797581672668457,125,car,person,person,,,"[[809, 472, 1086, 638], [676, 544, 895, 978], [1420, 59, 1919, 1004]]",3
1216.png,0.00740814208984375,134,car,person,person,person,,"[[813, 473, 1087, 645], [672, 542, 886, 988], [9, 92, 431, 531], [1275, 56, 1900, 699]]",4
1217.png,0.007965803146362305,125,car,person,person,person,,"[[807, 473, 1083, 651], [8, 91, 437, 537], [686, 563, 896, 980], [1273, 53, 1901, 697]]",4
1218.png,0.008206367492675781,121,car,person,person,person,,"[[805, 472, 1076, 655], [7, 87, 436, 537], [702, 562, 889, 983], [1281, 48, 1900, 706]]",4
1219.png,0.007974863052368164,125,car,person,person,person,,"[[808, 473, 1067, 653], [695, 561, 902, 975], [7, 90, 431, 533], [1286, 42, 1897, 715]]",4
1220.png,0.007633209228515625,131,car,person,person,,,"[[813, 468, 1069, 662], [700, 557, 900, 969], [1280, 69, 1903, 846]]",3
1221.png,0.00793910026550293,125,car,person,person,,,"[[823, 468, 1075, 662], [699, 556, 891, 967], [1272, 79, 1909, 831]]",3
1222.png,0.00818324089050293,122,car,person,person,,,"[[825, 473, 1072, 661], [697, 548, 899, 971], [1271, 87, 1904, 823]]",3
1223.png,0.007163047790527344,139,car,person,,,,"[[825, 472, 1066, 660], [705, 544, 906, 978]]",2
1224.png,0.008162260055541992,122,car,person,person,,,"[[792, 479, 1058, 661], [703, 557, 915, 987], [1266, 44, 1903, 717]]",3
1225.png,0.008651971817016602,115,car,person,person,,,"[[789, 476, 1058, 663], [699, 564, 910, 988], [1274, 84, 1891, 821]]",3
1226.png,0.008215188980102539,121,car,person,person,,,"[[781, 477, 1067, 663], [701, 572, 901, 989], [1283, 60, 1888, 850]]",3
1227.png,0.008275985717773438,120,car,person,person,,,"[[804, 504, 1059, 680], [677, 574, 898, 975], [1366, 0, 1919, 931]]",3
1228.png,0.008177518844604492,122,car,person,person,,,"[[810, 501, 1055, 685], [679, 565, 892, 982], [1262, 42, 1896, 865]]",3
1229.png,0.00819087028503418,122,car,person,person,,,"[[808, 502, 1060, 690], [680, 557, 895, 985], [1265, 38, 1882, 870]]",3
1230.png,0.008181571960449219,122,car,person,person,,,"[[810, 496, 1060, 699], [676, 561, 893, 982], [1254, 26, 1899, 729]]",3
1231.png,0.00829625129699707,120,car,person,person,,,"[[767, 491, 1088, 717], [673, 559, 891, 993], [1265, 30, 1891, 729]]",3
1232.png,0.007984399795532227,125,car,person,person,,,"[[769, 494, 1080, 716], [661, 565, 887, 994], [1266, 17, 1885, 737]]",3
1233.png,0.007679462432861328,130,car,person,,,,"[[821, 495, 1061, 708], [665, 562, 884, 998]]",2
1234.png,0.008069992065429688,123,car,person,,,,"[[821, 495, 1061, 708], [665, 562, 884, 998]]",2
1235.png,0.007912397384643555,126,car,person,,,,"[[819, 498, 1060, 711], [684, 560, 877, 1000]]",2
1236.png,0.007188558578491211,139,car,,,,,"[[755, 653, 1154, 902]]",1
1237.png,0.007119655609130859,140,car,,,,,"[[744, 660, 1162, 897]]",1
1238.png,0.0074787139892578125,133,car,,,,,"[[753, 658, 1153, 893]]",1
1239.png,0.007035255432128906,142,car,,,,,"[[756, 663, 1149, 889]]",1
1240.png,0.007457733154296875,134,car,,,,,"[[756, 653, 1152, 889]]",1
1241.png,0.0076334476470947266,131,car,,,,,"[[762, 655, 1148, 886]]",1
1242.png,0.0075778961181640625,131,car,,,,,"[[759, 653, 1148, 889]]",1
1243.png,0.007807731628417969,128,car,,,,,"[[761, 653, 1146, 890]]",1
1244.png,0.007481813430786133,133,car,,,,,"[[760, 652, 1146, 890]]",1
1245.png,0.007999181747436523,125,car,person,,,,"[[767, 657, 1139, 891], [0, 148, 522, 906]]",2
1246.png,0.0076525211334228516,130,car,person,,,,"[[773, 659, 1135, 891], [0, 126, 460, 804]]",2
1247.png,0.0074615478515625,134,car,,,,,"[[772, 657, 1140, 889]]",1
1248.png,0.007468461990356445,133,car,,,,,"[[760, 658, 1143, 889]]",1
1249.png,0.0075588226318359375,132,car,,,,,"[[759, 656, 1143, 887]]",1
1250.png,0.007468461990356445,133,car,,,,,"[[760, 655, 1141, 888]]",1
1251.png,0.007598400115966797,131,car,car,,,,"[[763, 652, 1134, 883], [853, 477, 1044, 556]]",2
1252.png,0.007638454437255859,130,car,car,,,,"[[755, 651, 1138, 886], [847, 483, 1045, 565]]",2
1253.png,0.007016897201538086,142,car,car,,,,"[[755, 647, 1134, 889], [838, 478, 1060, 558]]",2
1254.png,0.0074465274810791016,134,car,,,,,"[[751, 648, 1142, 890]]",1
1255.png,0.007449150085449219,134,car,car,,,,"[[735, 648, 1149, 883], [858, 471, 1085, 557]]",2
1256.png,0.007547855377197266,132,car,car,,,,"[[750, 656, 1146, 881], [857, 468, 1096, 559]]",2
1257.png,0.007601022720336914,131,car,car,,,,"[[744, 652, 1147, 885], [847, 487, 1109, 573]]",2
1258.png,0.007534503936767578,132,car,car,,,,"[[746, 657, 1161, 884], [851, 498, 1110, 588]]",2
1259.png,0.007449626922607422,134,car,car,,,,"[[746, 657, 1161, 884], [851, 498, 1110, 588]]",2
1260.png,0.00722956657409668,138,car,,,,,"[[753, 664, 1147, 883]]",1
1261.png,0.0075054168701171875,133,car,,,,,"[[753, 658, 1139, 884]]",1
1262.png,0.007567167282104492,132,car,car,,,,"[[753, 658, 1132, 883], [954, 493, 1248, 590]]",2
1263.png,0.00809788703918457,123,car,car,car,,,"[[747, 653, 1128, 879], [969, 494, 1276, 609], [588, 512, 825, 581]]",3
1264.png,0.007817983627319336,127,car,car,car,,,"[[742, 649, 1128, 883], [993, 484, 1297, 623], [588, 507, 821, 577]]",3
1265.png,0.007816076278686523,127,car,car,car,,,"[[758, 657, 1123, 882], [991, 484, 1306, 626], [559, 516, 831, 586]]",3
1266.png,0.008007287979125977,124,car,car,car,,,"[[737, 654, 1129, 881], [1049, 495, 1392, 632], [485, 516, 779, 610]]",3
1267.png,0.00746607780456543,133,car,car,car,,,"[[727, 655, 1137, 880], [486, 515, 766, 614], [1023, 486, 1451, 653]]",3
1268.png,0.008244752883911133,121,car,car,car,,,"[[1117, 496, 1487, 704], [414, 519, 716, 617], [728, 608, 1150, 865]]",3
1269.png,0.008199214935302734,121,car,car,car,,,"[[744, 617, 1147, 903], [369, 519, 686, 617], [1156, 517, 1636, 710]]",3
1270.png,0.007841110229492188,127,car,car,car,,,"[[744, 614, 1153, 905], [1198, 521, 1674, 716], [326, 513, 666, 621]]",3
1271.png,0.008038997650146484,124,car,car,car,,,"[[1224, 520, 1828, 723], [770, 618, 1161, 918], [321, 507, 638, 612]]",3
1272.png,0.008480548858642578,117,car,car,car,,,"[[204, 499, 554, 620], [1337, 518, 1855, 765], [804, 620, 1152, 902]]",3
1273.png,0.007803201675415039,128,car,car,,,,"[[1480, 512, 1919, 906], [165, 492, 525, 606]]",2
1274.png,0.00754237174987793,132,car,,,,,"[[27, 500, 467, 620]]",1
1275.png,0.0075070858001708984,133,car,,,,,"[[28, 500, 466, 619]]",1
1276.png,0.007643222808837891,130,car,person,,,,"[[37, 524, 402, 668], [818, 621, 1162, 920]]",2
1277.png,0.0076482295989990234,130,car,person,,,,"[[0, 504, 382, 700], [794, 620, 1170, 931]]",2
1278.png,0.007563591003417969,132,car,,,,,"[[0, 506, 358, 725]]",1
1279.png,0.007528066635131836,132,car,,,,,"[[0, 533, 222, 746]]",1
1280.png,0.007976770401000977,125,car,car,,,,"[[778, 641, 1201, 934], [0, 551, 150, 817]]",2
1281.png,0.007829666137695312,127,car,car,,,,"[[789, 632, 1201, 932], [0, 522, 106, 770]]",2
1282.png,0.00764012336730957,130,car,,,,,"[[792, 643, 1205, 936]]",1
1283.png,0.007309436798095703,136,car,,,,,"[[792, 643, 1205, 936]]",1
1284.png,0.006468057632446289,154,,,,,,[],0
1285.png,0.006553173065185547,152,,,,,,[],0
1286.png,0.007393836975097656,135,car,,,,,"[[805, 654, 1206, 925]]",1
1287.png,0.006500244140625,153,,,,,,[],0
1288.png,0.006413698196411133,155,,,,,,[],0
1289.png,0.006515026092529297,153,,,,,,[],0
1290.png,0.006152629852294922,162,,,,,,[],0
1291.png,0.007195472717285156,138,car,,,,,"[[746, 647, 1226, 923]]",1
1292.png,0.007198333740234375,138,car,,,,,"[[733, 638, 1221, 909]]",1
1293.png,0.007173299789428711,139,car,,,,,"[[749, 640, 1199, 906]]",1
1294.png,0.006451129913330078,155,,,,,,[],0
1295.png,0.006509542465209961,153,,,,,,[],0
1296.png,0.006727933883666992,148,,,,,,[],0
1297.png,0.007172822952270508,139,car,,,,,"[[753, 643, 1207, 897]]",1
1298.png,0.007314920425415039,136,pottedplant,,,,,"[[47, 62, 1868, 1018]]",1
1299.png,0.007208824157714844,138,pottedplant,,,,,"[[32, 51, 1866, 1033]]",1
1300.png,0.007469654083251953,133,pottedplant,,,,,"[[24, 123, 1091, 947]]",1
1301.png,0.006531238555908203,153,,,,,,[],0
1302.png,0.006947755813598633,143,,,,,,[],0
1303.png,0.00659489631652832,151,,,,,,[],0
1304.png,0.006493091583251953,154,,,,,,[],0
1305.png,0.006520509719848633,153,,,,,,[],0
1306.png,0.00650787353515625,153,,,,,,[],0
1307.png,0.0067138671875,148,car,,,,,"[[768, 625, 1234, 928]]",1
1308.png,0.00731205940246582,136,car,,,,,"[[768, 625, 1234, 928]]",1
1309.png,0.01599884033203125,62,car,,,,,"[[774, 627, 1217, 926]]",1
1310.png,0.007187366485595703,139,car,,,,,"[[773, 619, 1229, 931]]",1
1311.png,0.007218837738037109,138,car,,,,,"[[765, 612, 1227, 934]]",1
1312.png,0.007628440856933594,131,car,,,,,"[[772, 631, 1226, 930]]",1
1313.png,0.006534099578857422,153,,,,,,[],0
1314.png,0.0071430206298828125,139,car,,,,,"[[791, 623, 1213, 951]]",1
1315.png,0.00710606575012207,140,car,,,,,"[[780, 637, 1230, 949]]",1
1316.png,0.006743669509887695,148,,,,,,[],0
1317.png,0.006493091583251953,154,,,,,,[],0
1318.png,0.007256269454956055,137,car,,,,,"[[788, 647, 1199, 927]]",1
1319.png,0.0073566436767578125,135,car,,,,,"[[777, 639, 1223, 933]]",1
1320.png,0.007172584533691406,139,car,,,,,"[[765, 636, 1218, 937]]",1
1321.png,0.0073392391204833984,136,car,,,,,"[[774, 628, 1210, 929]]",1
1322.png,0.0071980953216552734,138,car,,,,,"[[769, 625, 1212, 942]]",1
1323.png,0.007588386535644531,131,car,,,,,"[[779, 635, 1206, 936]]",1
1324.png,0.006661415100097656,150,,,,,,[],0
1325.png,0.006651401519775391,150,,,,,,[],0
1326.png,0.0069315433502197266,144,,,,,,[],0
1327.png,0.006547212600708008,152,,,,,,[],0
1328.png,0.0065135955810546875,153,,,,,,[],0
1329.png,0.006759166717529297,147,,,,,,[],0
1330.png,0.0064983367919921875,153,,,,,,[],0
1331.png,0.00756072998046875,132,car,,,,,"[[762, 642, 1136, 928]]",1
1332.png,0.0071604251861572266,139,car,,,,,"[[762, 642, 1136, 928]]",1
1333.png,0.007155179977416992,139,car,,,,,"[[738, 626, 1104, 951]]",1
1334.png,0.007225990295410156,138,car,,,,,"[[738, 631, 1115, 940]]",1
1335.png,0.007109642028808594,140,car,,,,,"[[739, 628, 1115, 940]]",1
1336.png,0.007342815399169922,136,car,,,,,"[[756, 629, 1146, 935]]",1
1337.png,0.007159233093261719,139,car,,,,,"[[749, 629, 1144, 932]]",1
1338.png,0.0072765350341796875,137,car,,,,,"[[746, 630, 1145, 931]]",1
1339.png,0.007157564163208008,139,car,,,,,"[[755, 628, 1143, 929]]",1
1340.png,0.006539344787597656,152,,,,,,[],0
1341.png,0.006533622741699219,153,,,,,,[],0
1342.png,0.0065288543701171875,153,,,,,,[],0
1343.png,0.0064775943756103516,154,,,,,,[],0
1344.png,0.006528377532958984,153,,,,,,[],0
1345.png,0.00629115104675293,158,,,,,,[],0
1346.png,0.006507396697998047,153,,,,,,[],0
1347.png,0.006533384323120117,153,,,,,,[],0
1348.png,0.0064809322357177734,154,,,,,,[],0
1349.png,0.007208347320556641,138,car,,,,,"[[755, 653, 1103, 922]]",1
1350.png,0.00632166862487793,158,,,,,,[],0
1351.png,0.007502079010009766,133,car,,,,,"[[733, 660, 1131, 917]]",1
1352.png,0.0067577362060546875,147,car,,,,,"[[730, 659, 1145, 922]]",1
1353.png,0.007141828536987305,140,car,,,,,"[[732, 653, 1151, 927]]",1
1354.png,0.007221698760986328,138,car,,,,,"[[742, 653, 1148, 932]]",1
1355.png,0.007211208343505859,138,car,,,,,"[[735, 650, 1160, 929]]",1
1356.png,0.007161617279052734,139,car,,,,,"[[744, 650, 1154, 932]]",1
1357.png,0.007211446762084961,138,car,,,,,"[[744, 650, 1154, 932]]",1
1358.png,0.007231473922729492,138,car,,,,,"[[748, 653, 1154, 929]]",1
1359.png,0.007043123245239258,141,car,,,,,"[[740, 645, 1149, 926]]",1
1360.png,0.0073735713958740234,135,car,,,,,"[[725, 643, 1154, 929]]",1
1361.png,0.0066378116607666016,150,,,,,,[],0
1362.png,0.022689104080200195,44,car,,,,,"[[754, 662, 1167, 921]]",1
1363.png,0.007194042205810547,139,car,,,,,"[[754, 658, 1162, 921]]",1
1364.png,0.006658792495727539,150,,,,,,[],0
1365.png,0.007218360900878906,138,car,,,,,"[[745, 655, 1141, 901]]",1
1366.png,0.007272243499755859,137,car,,,,,"[[750, 647, 1141, 906]]",1
1367.png,0.007296562194824219,137,car,,,,,"[[755, 659, 1144, 901]]",1
1368.png,0.007155656814575195,139,car,,,,,"[[745, 655, 1142, 906]]",1
1369.png,0.007575511932373047,132,car,,,,,"[[737, 656, 1145, 910]]",1
1370.png,0.007291555404663086,137,car,,,,,"[[752, 657, 1150, 910]]",1
1371.png,0.007588624954223633,131,car,,,,,"[[750, 652, 1158, 909]]",1
1372.png,0.0072057247161865234,138,car,,,,,"[[719, 656, 1159, 908]]",1
1373.png,0.007160186767578125,139,car,,,,,"[[706, 664, 1163, 902]]",1
1374.png,0.0076160430908203125,131,car,,,,,"[[680, 656, 1190, 902]]",1
1375.png,0.007337331771850586,136,car,,,,,"[[713, 661, 1151, 921]]",1
1376.png,0.007161617279052734,139,car,,,,,"[[718, 661, 1144, 923]]",1
1377.png,0.007185935974121094,139,car,,,,,"[[745, 656, 1111, 931]]",1
1378.png,0.0074460506439208984,134,car,,,,,"[[745, 640, 1141, 923]]",1
1379.png,0.007123708724975586,140,,,,,,[],0
1380.png,0.007241010665893555,138,car,,,,,"[[744, 657, 1141, 929]]",1
1381.png,0.007205963134765625,138,car,,,,,"[[744, 657, 1141, 929]]",1
1382.png,0.0072057247161865234,138,car,,,,,"[[715, 680, 1152, 901]]",1
1383.png,0.007144451141357422,139,car,,,,,"[[733, 680, 1155, 899]]",1
1384.png,0.0072116851806640625,138,car,,,,,"[[724, 678, 1170, 896]]",1
1385.png,0.0073986053466796875,135,car,,,,,"[[756, 669, 1144, 896]]",1
1386.png,0.007503986358642578,133,car,car,,,,"[[1211, 496, 1377, 566], [742, 659, 1160, 897]]",2
1387.png,0.00721430778503418,138,car,,,,,"[[1226, 497, 1380, 571]]",1
1388.png,0.00758814811706543,131,car,,,,,"[[211, 616, 1397, 974]]",1
1389.png,0.0075571537017822266,132,car,car,,,,"[[696, 649, 1196, 915], [1309, 486, 1471, 617]]",2
1390.png,0.007286548614501953,137,car,,,,,"[[704, 640, 1188, 917]]",1
1391.png,0.007353067398071289,135,car,,,,,"[[708, 648, 1186, 910]]",1
1392.png,0.007206439971923828,138,car,,,,,"[[714, 629, 1149, 917]]",1
1393.png,0.007398128509521484,135,car,,,,,"[[711, 633, 1142, 919]]",1
1394.png,0.0076274871826171875,131,car,,,,,"[[707, 637, 1158, 912]]",1
1395.png,0.007432222366333008,134,car,,,,,"[[711, 632, 1152, 918]]",1
1396.png,0.007552623748779297,132,car,,,,,"[[714, 634, 1187, 911]]",1
1397.png,0.007467985153198242,133,car,,,,,"[[714, 634, 1177, 914]]",1
1398.png,0.007122039794921875,140,car,,,,,"[[711, 633, 1178, 914]]",1
1399.png,0.007093667984008789,140,car,,,,,"[[697, 632, 1154, 915]]",1
1400.png,0.007193565368652344,139,car,,,,,"[[701, 638, 1179, 913]]",1
1401.png,0.007154703140258789,139,car,,,,,"[[717, 647, 1167, 911]]",1
1402.png,0.007328987121582031,136,car,,,,,"[[712, 647, 1178, 912]]",1
1403.png,0.00719451904296875,138,car,,,,,"[[722, 647, 1163, 908]]",1
1404.png,0.0071868896484375,139,car,,,,,"[[700, 642, 1171, 917]]",1
1405.png,0.0071332454681396484,140,car,,,,,"[[700, 642, 1171, 917]]",1
1406.png,0.007152080535888672,139,car,,,,,"[[720, 644, 1163, 912]]",1
1407.png,0.00724482536315918,138,car,,,,,"[[738, 644, 1160, 913]]",1
1408.png,0.007103443145751953,140,car,,,,,"[[725, 647, 1164, 910]]",1
1409.png,0.007447004318237305,134,car,car,,,,"[[738, 651, 1165, 909], [1521, 370, 1906, 676]]",2
1410.png,0.007198333740234375,138,car,,,,,"[[735, 645, 1167, 905]]",1
1411.png,0.00717616081237793,139,car,,,,,"[[737, 650, 1162, 902]]",1
1412.png,0.007134675979614258,140,car,,,,,"[[721, 650, 1174, 908]]",1
1413.png,0.006742000579833984,148,car,,,,,"[[722, 646, 1169, 908]]",1
1414.png,0.007324695587158203,136,car,,,,,"[[715, 644, 1171, 909]]",1
1415.png,0.007130861282348633,140,car,,,,,"[[710, 645, 1171, 909]]",1
1416.png,0.007390737533569336,135,car,,,,,"[[716, 644, 1176, 914]]",1
1417.png,0.0071790218353271484,139,car,,,,,"[[708, 642, 1194, 919]]",1
1418.png,0.021992206573486328,45,car,,,,,"[[717, 638, 1183, 916]]",1
1419.png,0.007569551467895508,132,car,,,,,"[[706, 638, 1211, 915]]",1
1420.png,0.00658106803894043,151,car,,,,,"[[736, 645, 1185, 919]]",1
1421.png,0.007215023040771484,138,car,,,,,"[[763, 656, 1196, 915]]",1
1422.png,0.007102489471435547,140,car,,,,,"[[744, 646, 1183, 924]]",1
1423.png,0.0071370601654052734,140,car,,,,,"[[758, 653, 1184, 913]]",1
1424.png,0.007898330688476562,126,car,car,,,,"[[775, 635, 1188, 931], [356, 494, 582, 588]]",2
1425.png,0.007634162902832031,130,car,car,,,,"[[769, 638, 1189, 916], [365, 491, 575, 594]]",2
1426.png,0.007507801055908203,133,car,car,,,,"[[770, 647, 1178, 911], [368, 489, 580, 598]]",2
1427.png,0.007117748260498047,140,car,,,,,"[[347, 485, 583, 597]]",1
1428.png,0.007146120071411133,139,car,,,,,"[[336, 479, 595, 592]]",1
1429.png,0.007503986358642578,133,car,,,,,"[[282, 492, 561, 602]]",1
1430.png,0.007605791091918945,131,car,,,,,"[[282, 492, 561, 602]]",1
1431.png,0.007197141647338867,138,car,,,,,"[[259, 504, 562, 622]]",1
1432.png,0.007223606109619141,138,car,,,,,"[[245, 503, 557, 628]]",1
1433.png,0.007425546646118164,134,car,,,,,"[[144, 531, 518, 653]]",1
1434.png,0.007796764373779297,128,car,car,,,,"[[125, 537, 519, 672], [761, 649, 1166, 902]]",2
1435.png,0.007566690444946289,132,car,,,,,"[[16, 549, 412, 701]]",1
1436.png,0.007137775421142578,140,car,,,,,"[[18, 548, 413, 700]]",1
1437.png,0.007425069808959961,134,car,,,,,"[[0, 531, 406, 742]]",1
